driver,alarm_type,alarm_duration
34852,Harsh Braking,5
34852,Harsh Acceleration,2
34852,Harsh Braking,3
34852,Harsh Braking,3
34862,Fatigue Alert,8
34862,Harsh Braking,4
34862,Forward Collision Warning,5
34862,Fatigue Alert,8
34862,Harsh Braking,5
34862,Harsh Braking,3
34862,Fatigue Alert,7
34862,Harsh Braking,5
34862,Fatigue Alert,7
34862,Harsh Braking,6
34862,Harsh Braking,3
34862,Fatigue Alert,7
34862,Forward Collision Warning,6
34862,Forward Collision Warning,7
34862,Fatigue Alert,8
34862,Headway Monitoring Alert,5
34862,Fatigue Alert,8
34862,Forward Collision Warning,6
34862,Harsh Braking,3
34869,Yawn,8
34869,Harsh Braking,4
34869,Pedestrian Collision Alert,6
34869,Harsh Braking,3
34869,Harsh Braking,4
34869,Harsh Braking,3
34869,Harsh Braking,3
34869,Harsh Braking,3
34869,Harsh Braking,4
34869,Headway Monitoring Alert,4
34869,Harsh Braking,3
34869,Harsh Braking,4
34869,Harsh Braking,2
34869,Harsh Braking,3
34869,Harsh Braking,3
34869,Harsh Braking,4
34869,Harsh Braking,5
34869,Harsh Braking,7
34869,Harsh Braking,5
34869,Harsh Braking,3
34879,Forward Collision Warning,8
34879,Harsh Braking,2
34879,Harsh Braking,2
34879,Harsh Braking,3
34879,Harsh Braking,4
34879,Harsh Braking,4
34881,Harsh Braking,4
34881,Speeding,30
34881,Harsh Braking,4
34881,Harsh Braking,3
34881,Harsh Braking,4
34881,Harsh Braking,5
34881,Harsh Braking,5
34881,Harsh Braking,5
34881,Harsh Braking,3
34881,Harsh Braking,3
34885,Forward Collision Warning,4
34912,Forward Collision Warning,8
34912,Harsh Braking,2
34912,Harsh Braking,2
34912,Harsh Braking,5
34912,Headway Monitoring Alert,4
34912,Harsh Braking,6
34912,Forward Collision Warning,6
34912,Harsh Braking,3
34912,Forward Collision Warning,7
34912,Headway Monitoring Alert,4
34912,Harsh Acceleration,5
34912,Harsh Braking,3
34912,Harsh Braking,3
34912,Forward Collision Warning,8
34912,Harsh Braking,3
34912,Forward Collision Warning,7
34912,Forward Collision Warning,10
34912,Harsh Braking,4
34922,Harsh Braking,5
34922,Harsh Braking,5
34922,Harsh Braking,3
34922,Harsh Braking,4
34922,Harsh Acceleration,4
34922,Harsh Braking,3
34922,Harsh Braking,4
34922,Forward Collision Warning,5
34922,Forward Collision Warning,1
34922,Harsh Braking,3
34922,Yawn,8
34922,Harsh Braking,5
34928,Harsh Braking,3
34928,Harsh Braking,4
34928,Harsh Braking,5
34928,Harsh Braking,3
34928,Headway Monitoring Alert,5
34928,Sharp Cornering,6
34928,Harsh Braking,4
34938,Harsh Braking,3
34938,Yawn,9
34938,Harsh Braking,5
34938,Harsh Braking,3
34938,Harsh Braking,2
34938,Yawn,9
34938,Harsh Braking,2
34938,Harsh Braking,4
34938,Yawn,9
34938,Harsh Braking,5
34941,Harsh Braking,4
34941,Forward Collision Warning,7
34941,Forward Collision Warning,7
34941,Pedestrian Collision Alert,6
34941,Harsh Braking,4
34941,Forward Collision Warning,5
34941,Harsh Braking,4
34941,Harsh Braking,6
34941,Yawn,8
34941,Headway Monitoring Alert,5
34941,Harsh Braking,4
34957,Harsh Braking,4
34957,Harsh Braking,3
34957,Pedestrian Collision Alert,6
34959,Harsh Braking,4
34959,Yawn,8
34959,Forward Collision Warning,7
34959,Forward Collision Warning,6
34959,Harsh Braking,5
34959,Harsh Braking,3
34959,Forward Collision Warning,2
34959,Harsh Braking,4
34959,Harsh Braking,5
34959,Forward Collision Warning,2
34959,Harsh Braking,3
34959,Harsh Acceleration,5
34959,Forward Collision Warning,1
34959,Harsh Braking,5
34959,Harsh Braking,5
34959,Yawn,8
34959,Forward Collision Warning,3
34959,Harsh Acceleration,3
34959,Forward Collision Warning,1
34959,Forward Collision Warning,2
34959,Pedestrian Collision Alert,3
34961,Harsh Braking,5
34961,Harsh Braking,3
34961,Harsh Braking,6
34961,Harsh Braking,4
34961,Forward Collision Warning,7
34961,Forward Collision Warning,6
34961,Harsh Braking,5
34961,Harsh Braking,2
34961,Forward Collision Warning,7
34961,Harsh Braking,5
34961,Forward Collision Warning,8
34961,Harsh Braking,5
34961,Forward Collision Warning,4
34961,Harsh Braking,4
34961,Harsh Braking,5
34961,Harsh Braking,3
34961,Headway Monitoring Alert,5
34961,Harsh Braking,3
34962,Harsh Braking,3
34962,Harsh Braking,5
34962,Harsh Braking,5
34962,Forward Collision Warning,2
34962,Harsh Braking,2
34962,Harsh Braking,2
34962,Harsh Braking,5
34962,Harsh Braking,4
34962,Harsh Braking,3
34962,Harsh Braking,4
34962,Forward Collision Warning,3
34962,Harsh Braking,2
34962,Harsh Braking,4
34962,Harsh Braking,4
34962,Harsh Braking,5
34963,Harsh Braking,5
34963,Harsh Braking,4
34963,Forward Collision Warning,5
34963,Harsh Braking,4
34963,Harsh Braking,3
34963,Harsh Braking,3
34963,Harsh Braking,4
34963,Forward Collision Warning,5
34963,Harsh Braking,5
34963,Harsh Braking,3
34963,Forward Collision Warning,7
34963,Harsh Braking,5
34963,Harsh Braking,4
34963,Harsh Braking,5
34963,Harsh Braking,7
34963,Harsh Braking,5
34963,Harsh Braking,5
34963,Harsh Braking,3
34963,Harsh Braking,5
34963,Harsh Braking,4
34963,Forward Collision Warning,7
34963,Forward Collision Warning,6
34963,Harsh Braking,3
34966,Harsh Braking,3
34966,Harsh Braking,5
34966,Harsh Braking,8
34966,Harsh Braking,4
34966,Pedestrian Collision Alert,6
34966,Forward Collision Warning,5
34966,Yawn,8
34966,Harsh Braking,4
34966,Forward Collision Warning,5
34966,Harsh Braking,4
34966,Harsh Braking,3
34969,Forward Collision Warning,8
34973,Harsh Braking,3
34973,Harsh Braking,4
34973,Harsh Braking,5
34973,Harsh Braking,3
34973,Harsh Braking,3
34973,Harsh Braking,3
34990,Harsh Acceleration,5
34990,Harsh Braking,8
34990,Harsh Braking,2
34990,Harsh Braking,4
34990,Sharp Cornering,6
34990,Yawn,10
34990,Yawn,10
34990,Harsh Braking,4
34990,Harsh Braking,5
34990,Yawn,11
34990,Yawn,9
34990,Forward Collision Warning,7
34990,Harsh Braking,3
34990,Yawn,9
34990,Harsh Braking,3
34990,Harsh Braking,5
34990,Harsh Braking,9
34990,Yawn,10
34990,Harsh Braking,5
34990,Harsh Braking,5
34992,Harsh Braking,4
34992,Harsh Braking,5
34992,Harsh Braking,5
34992,Harsh Braking,3
34992,Forward Collision Warning,5
34992,Harsh Braking,4
34992,Harsh Acceleration,3
35002,Harsh Braking,5
35002,Harsh Braking,4
35002,Harsh Braking,3
35002,Harsh Braking,3
35002,Forward Collision Warning,6
35002,Pedestrian Collision Alert,5
35002,Harsh Braking,5
35014,Harsh Braking,4
35015,Harsh Braking,4
35015,Harsh Braking,4
35015,Harsh Braking,4
35015,Harsh Braking,5
35015,Harsh Braking,3
35015,Yawn,9
35015,Harsh Braking,3
35015,Harsh Braking,4
35016,Harsh Braking,5
35016,Forward Collision Warning,5
35016,Forward Collision Warning,6
35016,Forward Collision Warning,6
35016,Harsh Braking,4
35016,Forward Collision Warning,10
35016,Headway Monitoring Alert,5
35016,Harsh Braking,5
35016,Forward Collision Warning,8
35016,Harsh Braking,4
35016,Harsh Braking,2
35016,Harsh Braking,3
35016,Harsh Braking,4
35016,Harsh Braking,3
35016,Harsh Braking,4
35016,Forward Collision Warning,6
35016,Forward Collision Warning,5
35016,Pedestrian Collision Alert,7
35016,Harsh Braking,2
35016,Harsh Braking,3
35016,Headway Monitoring Alert,5
35016,Forward Collision Warning,5
35016,Harsh Acceleration,3
35045,Harsh Braking,5
35045,Forward Collision Warning,7
35045,Harsh Braking,3
35045,Harsh Braking,2
35046,Headway Monitoring Alert,5
35046,Headway Monitoring Alert,4
35046,Pedestrian Collision Alert,6
35046,Forward Collision Warning,7
35046,Forward Collision Warning,5
35046,Yawn,9
35049,Harsh Braking,4
35049,Harsh Braking,2
35049,Harsh Braking,3
35049,Harsh Acceleration,3
35049,Harsh Braking,4
35049,Harsh Braking,4
35049,Forward Collision Warning,7
35049,Harsh Braking,4
35049,Harsh Braking,2
35049,Harsh Braking,4
35049,Harsh Braking,4
35055,Harsh Braking,3
35055,Harsh Braking,4
35055,Harsh Braking,5
35055,Yawn,8
35055,Forward Collision Warning,8
35055,Harsh Braking,3
35055,Harsh Braking,3
35055,Harsh Braking,4
35056,Harsh Braking,3
35056,Forward Collision Warning,7
35056,Harsh Braking,4
35056,Headway Monitoring Alert,4
35056,Harsh Braking,2
35056,Harsh Braking,5
35056,Harsh Braking,2
35056,Harsh Braking,3
35056,Harsh Braking,3
35056,Forward Collision Warning,5
35056,Headway Monitoring Alert,4
35056,Harsh Braking,3
35056,Headway Monitoring Alert,4
35056,Harsh Braking,4
35056,Harsh Braking,4
35056,Harsh Braking,4
35056,Harsh Braking,4
35056,Harsh Braking,4
35056,Harsh Braking,5
35056,Harsh Braking,2
35056,Harsh Acceleration,3
35056,Harsh Braking,4
35056,Sharp Cornering,4
35056,Harsh Braking,2
35056,Harsh Braking,3
35058,Yawn,11
35058,Forward Collision Warning,7
35058,Yawn,10
35058,Harsh Braking,3
35058,Harsh Braking,4
35058,Yawn,10
35058,Harsh Braking,4
35058,Harsh Braking,3
35058,Yawn,7
35058,Harsh Braking,4
35058,Yawn,8
35058,Harsh Braking,4
35058,Forward Collision Warning,7
35058,Harsh Braking,4
35058,Forward Collision Warning,6
35058,Forward Collision Warning,7
35059,Forward Collision Warning,5
35059,Harsh Braking,4
35059,Forward Collision Warning,7
35059,Forward Collision Warning,8
35059,Yawn,8
35059,Harsh Braking,3
35059,Headway Monitoring Alert,5
35059,Forward Collision Warning,7
35059,Harsh Braking,4
35084,Harsh Braking,3
35086,Yawn,9
35086,Yawn,10
35089,Forward Collision Warning,6
35089,Harsh Braking,3
35089,Harsh Braking,5
35089,Harsh Braking,3
35089,Forward Collision Warning,7
35089,Harsh Braking,3
35089,Pedestrian Collision Alert,6
35089,Harsh Braking,4
35089,Harsh Braking,4
35089,Harsh Acceleration,5
35089,Harsh Braking,5
35089,Harsh Braking,4
35089,Forward Collision Warning,9
35089,Forward Collision Warning,7
35089,Harsh Braking,5
35089,Harsh Braking,5
35089,Yawn,10
35089,Harsh Braking,3
35089,Yawn,8
35089,Harsh Braking,4
35089,Harsh Acceleration,4
35089,Harsh Braking,4
35089,Yawn,8
35089,Harsh Braking,3
35089,Forward Collision Warning,7
35089,Harsh Braking,4
35089,Forward Collision Warning,6
35089,Yawn,10
35089,Forward Collision Warning,6
35089,Forward Collision Warning,6
35089,Harsh Acceleration,4
35089,Harsh Braking,3
35113,Harsh Braking,5
35116,Forward Collision Warning,7
35116,Harsh Braking,5
35116,Yawn,9
35116,Harsh Braking,3
35116,Harsh Braking,3
35116,Harsh Braking,4
35116,Forward Collision Warning,8
35117,Harsh Braking,4
35117,Harsh Braking,3
35117,Harsh Braking,4
35117,Harsh Braking,2
35117,Harsh Braking,4
35117,Harsh Braking,4
35117,Harsh Braking,4
35117,Harsh Braking,4
35158,Harsh Braking,5
35158,Harsh Braking,3
35158,Harsh Braking,3
35158,Harsh Braking,4
35158,Harsh Braking,3
35158,Harsh Braking,4
35158,Harsh Braking,3
35158,Harsh Acceleration,5
35159,Harsh Braking,4
35159,Harsh Braking,3
35159,Harsh Acceleration,3
35159,Harsh Braking,3
35160,Forward Collision Warning,5
35160,Harsh Braking,3
35160,Forward Collision Warning,6
35160,Forward Collision Warning,5
35160,Harsh Braking,3
35160,Harsh Acceleration,5
35160,Forward Collision Warning,7
35160,Forward Collision Warning,5
35160,Forward Collision Warning,6
35160,Harsh Braking,3
35160,Forward Collision Warning,6
35161,Harsh Braking,3
35161,Harsh Braking,5
35161,Forward Collision Warning,6
35161,Harsh Braking,5
35161,Harsh Braking,5
35162,Forward Collision Warning,6
35184,Harsh Braking,4
35184,Harsh Acceleration,2
35184,Harsh Braking,3
35184,Harsh Braking,3
35184,Harsh Braking,4
35184,Harsh Acceleration,3
35184,Harsh Braking,3
35185,Harsh Braking,3
35185,Forward Collision Warning,6
35185,Harsh Braking,4
35186,Forward Collision Warning,9
35191,Yawn,10
35192,Harsh Braking,4
35192,Harsh Braking,4
35192,Harsh Braking,4
35192,Harsh Braking,4
35192,Harsh Braking,3
35192,Harsh Braking,5
35192,Harsh Braking,4
35192,Harsh Braking,3
35192,Harsh Braking,4
35192,Harsh Acceleration,2
35192,Harsh Braking,3
35192,Harsh Acceleration,4
35192,Harsh Braking,5
35192,Harsh Braking,3
35192,Harsh Braking,3
35193,Pedestrian Collision Alert,5
35193,Harsh Braking,3
35230,Harsh Braking,4
35230,Harsh Braking,4
35230,Harsh Braking,3
35230,Harsh Acceleration,5
35230,Harsh Braking,5
35230,Harsh Braking,4
35230,Harsh Braking,5
35230,Harsh Braking,5
35230,Harsh Braking,5
35230,Forward Collision Warning,7
35230,Harsh Braking,3
35230,Forward Collision Warning,5
35230,Harsh Braking,3
35230,Harsh Braking,4
35230,Harsh Braking,4
35231,Headway Monitoring Alert,4
35231,Harsh Braking,3
35231,Harsh Braking,5
35231,Forward Collision Warning,5
35231,Pedestrian Collision Alert,6
35231,Forward Collision Warning,6
35231,Forward Collision Warning,6
35259,Yawn,7
35261,Forward Collision Warning,7
35261,Forward Collision Warning,6
35261,Harsh Braking,4
35261,Forward Collision Warning,6
35261,Harsh Braking,4
35307,Yawn,10
35307,Pedestrian Collision Alert,6
35307,Harsh Acceleration,4
35307,Harsh Braking,3
35307,Yawn,9
35307,Pedestrian Collision Alert,7
35307,Harsh Braking,5
35307,Harsh Acceleration,3
35307,Harsh Braking,3
35307,Harsh Braking,3
35307,Harsh Braking,5
35307,Forward Collision Warning,8
35307,Harsh Braking,4
35307,Pedestrian Collision Alert,6
35307,Harsh Braking,4
35313,Forward Collision Warning,8
35313,Harsh Braking,3
35313,Harsh Braking,3
35313,Harsh Braking,3
35313,Harsh Braking,3
35313,Harsh Braking,3
35313,Harsh Braking,4
35313,Harsh Braking,3
35313,Harsh Braking,5
35313,Forward Collision Warning,7
35313,Pedestrian Collision Alert,6
35313,Harsh Acceleration,3
35313,Harsh Braking,5
35313,Forward Collision Warning,5
35313,Harsh Acceleration,4
35313,Harsh Braking,5
35313,Harsh Braking,5
35315,Forward Collision Warning,5
35447,Fatigue Alert,7
35447,Fatigue Alert,7
35447,Fatigue Alert,7
35447,Fatigue Alert,7
35447,Fatigue Alert,7
35447,Fatigue Alert,7
35447,Fatigue Alert,8
35447,Fatigue Alert,8
35447,Headway Monitoring Alert,5
35447,Fatigue Alert,7
35447,Fatigue Alert,8
35447,Fatigue Alert,8
35447,Fatigue Alert,8
35449,Forward Collision Warning,7
35449,Harsh Braking,4
35449,Pedestrian Collision Alert,6
35449,Harsh Acceleration,4
35449,Harsh Braking,4
35449,Yawn,8
35449,Forward Collision Warning,7
35449,Harsh Braking,3
35449,Headway Monitoring Alert,5
35449,Headway Monitoring Alert,7
35449,Headway Monitoring Alert,5
35449,Harsh Braking,4
35449,Harsh Acceleration,4
35449,Sharp Cornering,4
35449,Harsh Braking,4
35449,Speeding,13
35449,Headway Monitoring Alert,5
35449,Forward Collision Warning,7
35449,Harsh Braking,5
35449,Sharp Cornering,4
35449,Harsh Braking,3
35452,Harsh Braking,4
35452,Pedestrian Collision Alert,6
35452,Harsh Braking,3
35452,Harsh Braking,2
35452,Yawn,18
35452,Harsh Braking,4
35452,Pedestrian Collision Alert,6
35452,Harsh Braking,5
35452,Harsh Braking,4
35452,Harsh Braking,5
35452,Harsh Braking,4
35452,Forward Collision Warning,6
35452,Harsh Braking,4
35452,Harsh Braking,5
35452,Harsh Braking,3
35452,Harsh Braking,3
35452,Harsh Braking,1
35452,Harsh Braking,5
35452,Harsh Braking,5
35452,Harsh Braking,3
35452,Harsh Braking,3
35452,Harsh Braking,4
35452,Pedestrian Collision Alert,6
35452,Harsh Braking,3
35452,Forward Collision Warning,7
35452,Pedestrian Collision Alert,6
35452,Harsh Braking,3
35452,Harsh Braking,3
35452,Harsh Braking,5
35452,Harsh Braking,5
35452,Harsh Braking,3
35452,Forward Collision Warning,7
35452,Harsh Braking,5
35452,Harsh Braking,5
35452,Harsh Braking,5
35452,Harsh Braking,3
35452,Harsh Braking,4
35458,Harsh Braking,4
35458,Harsh Braking,4
35458,Harsh Acceleration,4
35458,Harsh Braking,5
35458,Harsh Braking,5
35458,Harsh Braking,3
35458,Harsh Braking,4
35458,Harsh Braking,4
35458,Harsh Braking,5
35609,Forward Collision Warning,6
35636,Harsh Braking,4
35636,Forward Collision Warning,5
35636,Harsh Braking,4
35636,Harsh Braking,4
35636,Harsh Braking,4
35636,Harsh Braking,5
35636,Harsh Braking,4
35636,Harsh Braking,4
35636,Harsh Braking,2
35636,Harsh Braking,5
35636,Harsh Braking,3
35754,Forward Collision Warning,2
36083,Harsh Braking,4
36083,Harsh Braking,4
36083,Harsh Braking,4
36083,Harsh Braking,3
36083,Harsh Braking,3
36083,Sharp Cornering,3
36083,Harsh Braking,4
36088,Harsh Braking,2
36088,Harsh Braking,5
36088,Harsh Acceleration,5
36088,Harsh Braking,3
36088,Harsh Braking,4
36088,Harsh Braking,4
36088,Harsh Acceleration,3
36091,Fatigue Alert,8
36091,Harsh Acceleration,3
36091,Harsh Braking,5
36091,Fatigue Alert,8
36091,Fatigue Alert,8
36091,Forward Collision Warning,5
36091,Yawn,10
36091,Forward Collision Warning,5
36091,Harsh Braking,3
36091,Harsh Braking,5
36091,Harsh Acceleration,3
36091,Forward Collision Warning,5
36091,Fatigue Alert,8
36091,Forward Collision Warning,5
36091,Harsh Braking,3
36091,Harsh Braking,3
36091,Harsh Braking,3
36091,Forward Collision Warning,6
36091,Harsh Acceleration,3
36091,Harsh Braking,5
36091,Fatigue Alert,7
36091,Forward Collision Warning,5
36091,Harsh Braking,5
36091,Harsh Braking,5
36091,Harsh Braking,4
36091,Harsh Acceleration,4
36091,Yawn,10
36091,Headway Monitoring Alert,5
36091,Harsh Braking,3
36091,Forward Collision Warning,6
36091,Harsh Braking,3
36091,Harsh Braking,5
36091,Yawn,9
36091,Fatigue Alert,8
36131,Harsh Braking,4
36131,Harsh Braking,4
36501,Forward Collision Warning,5
36501,Harsh Braking,3
36501,Harsh Braking,5
36501,Harsh Braking,3
36501,Harsh Braking,3
36501,Harsh Acceleration,4
36501,Harsh Braking,3
36501,Harsh Braking,3
36501,Harsh Braking,4
36501,Harsh Braking,3
36501,Harsh Braking,3
36501,Harsh Braking,3
36501,Harsh Braking,3
36501,Forward Collision Warning,4
36501,Harsh Braking,4
36501,Harsh Braking,5
36501,Harsh Braking,3
36501,Harsh Braking,3
36501,Harsh Braking,3
36501,Forward Collision Warning,6
36501,Harsh Braking,3
36501,Sharp Cornering,3
36501,Harsh Braking,6
36501,Harsh Braking,4
36501,Harsh Braking,3
36501,Harsh Braking,3
36501,Harsh Acceleration,3
36504,Harsh Braking,4
36504,Harsh Braking,3
36504,Harsh Braking,4
36504,Forward Collision Warning,5
36574,Harsh Braking,2
36574,Harsh Braking,3
36574,Forward Collision Warning,9
36574,Harsh Braking,5
36574,Harsh Braking,4
36574,Harsh Braking,3
36574,Harsh Braking,3
36574,Harsh Braking,5
36574,Harsh Braking,3
36574,Harsh Braking,2
36574,Forward Collision Warning,8
36574,Forward Collision Warning,4
36574,Harsh Braking,7
36574,Harsh Braking,7
36574,Headway Monitoring Alert,4
36574,Harsh Braking,4
36574,Harsh Braking,2
36574,Harsh Braking,4
36574,Harsh Braking,4
36574,Harsh Braking,3
36574,Harsh Braking,5
36574,Harsh Braking,5
36574,Harsh Braking,3
36574,Harsh Braking,4
36574,Harsh Braking,3
36574,Harsh Braking,5
36574,Harsh Braking,2
36574,Harsh Braking,4
36574,Harsh Acceleration,3
36574,Harsh Braking,3
36575,Harsh Braking,5
36575,Harsh Braking,4
36575,Harsh Braking,4
36575,Forward Collision Warning,5
36575,Harsh Braking,5
36575,Harsh Braking,2
36575,Harsh Braking,4
36575,Harsh Braking,3
36575,Harsh Braking,4
36575,Harsh Acceleration,5
36575,Harsh Braking,7
36575,Forward Collision Warning,5
36575,Harsh Braking,3
36575,Harsh Braking,3
36575,Forward Collision Warning,5
36575,Harsh Braking,4
36575,Harsh Braking,3
36575,Harsh Braking,5
36575,Harsh Braking,2
36575,Harsh Braking,4
36575,Harsh Braking,4
36575,Harsh Braking,5
36575,Harsh Braking,4
36592,Harsh Braking,4
36681,Harsh Braking,2
36681,Harsh Braking,4
36681,Harsh Braking,7
36681,Harsh Braking,4
36681,Harsh Acceleration,3
36681,Headway Monitoring Alert,5
36681,Harsh Acceleration,2
36681,Harsh Braking,3
36681,Harsh Braking,5
36681,Harsh Braking,3
36681,Headway Monitoring Alert,5
36681,Forward Collision Warning,5
36681,Harsh Braking,3
36681,Harsh Braking,3
36681,Harsh Braking,5
36681,Harsh Acceleration,4
36681,Headway Monitoring Alert,5
36681,Harsh Braking,3
36681,Harsh Acceleration,2
36681,Forward Collision Warning,6
36681,Harsh Acceleration,3
36681,Harsh Braking,4
36681,Harsh Braking,5
36681,Harsh Braking,3
36681,Harsh Braking,4
36681,Harsh Braking,2
36681,Harsh Braking,4
36681,Harsh Braking,3
36681,Harsh Acceleration,3
36681,Harsh Braking,4
36681,Harsh Acceleration,3
36681,Harsh Braking,3
36681,Harsh Braking,3
36681,Forward Collision Warning,8
36681,Harsh Braking,3
36681,Harsh Acceleration,4
36681,Forward Collision Warning,6
36681,Harsh Braking,6
36681,Headway Monitoring Alert,5
36682,Harsh Braking,3
36682,Harsh Braking,5
36682,Forward Collision Warning,7
36682,Harsh Braking,3
36682,Forward Collision Warning,10
36682,Harsh Braking,3
36734,Headway Monitoring Alert,4
36734,Harsh Braking,3
36734,Forward Collision Warning,6
36734,Harsh Braking,3
36734,Harsh Braking,3
36734,Sharp Cornering,4
36734,Forward Collision Warning,8
36734,Harsh Braking,2
36734,Harsh Braking,4
36734,Harsh Braking,5
36734,Harsh Braking,5
36734,Harsh Braking,5
36735,Harsh Acceleration,5
36735,Harsh Acceleration,8
36735,Harsh Acceleration,3
36735,Harsh Acceleration,7
36735,Harsh Acceleration,10
36735,Harsh Acceleration,8
36735,Harsh Acceleration,9
36735,Harsh Acceleration,4
36735,Harsh Acceleration,8
36735,Harsh Acceleration,5
36735,Harsh Acceleration,8
36735,Harsh Acceleration,3
36735,Harsh Acceleration,6
36735,Harsh Acceleration,3
36735,Harsh Acceleration,6
36735,Harsh Braking,4
36735,Harsh Acceleration,7
36775,Harsh Braking,4
36775,Harsh Braking,3
36775,Harsh Braking,4
36814,Forward Collision Warning,7
36814,Harsh Braking,4
36814,Harsh Acceleration,4
36814,Harsh Braking,3
36815,Yawn,8
36815,Yawn,8
36815,Yawn,8
36815,Yawn,8
36815,Yawn,9
36815,Yawn,8
36817,Harsh Braking,1
36818,Harsh Braking,5
36818,Harsh Braking,3
36818,Pedestrian Collision Alert,7
36852,Forward Collision Warning,6
36852,Yawn,9
36852,Harsh Braking,4
36852,Harsh Braking,2
36852,Yawn,8
36852,Pedestrian Collision Alert,5
36852,Forward Collision Warning,5
36852,Harsh Braking,3
36853,Yawn,10
36966,Forward Collision Warning,6
36966,Forward Collision Warning,5
36966,Forward Collision Warning,7
36966,Harsh Braking,5
36966,Harsh Braking,3
36966,Harsh Braking,4
37068,Harsh Braking,3
37068,Harsh Braking,8
37068,Harsh Braking,3
37068,Harsh Braking,3
51171,Forward Collision Warning,5
51171,Yawn,7
51171,Harsh Acceleration,5
51171,Harsh Braking,4
51171,Harsh Braking,4
51171,Sharp Cornering,2
51171,Harsh Braking,4
51171,Harsh Braking,5
51171,Pedestrian Collision Alert,6
51171,Harsh Braking,2
51171,Harsh Braking,2
51171,Harsh Braking,4
51171,Harsh Braking,5
51171,Forward Collision Warning,6
51171,Forward Collision Warning,5
51171,Harsh Braking,3
51171,Harsh Braking,3
51171,Forward Collision Warning,5
51171,Harsh Braking,4
51171,Harsh Braking,3
51171,Forward Collision Warning,8
51171,Forward Collision Warning,6
51171,Harsh Acceleration,5
51171,Harsh Braking,4
51171,Forward Collision Warning,6
51171,Harsh Braking,5
51171,Harsh Braking,3
51171,Harsh Braking,3
51171,Harsh Acceleration,1
51171,Harsh Braking,3
51171,Harsh Braking,5
51338,Yawn,8
51338,Harsh Braking,4
51338,Yawn,8
51338,Yawn,8
61578,Forward Collision Warning,5
61578,Harsh Braking,3
61578,Harsh Braking,5
61578,Harsh Acceleration,3
61578,Harsh Braking,3
61578,Harsh Braking,8
61578,Forward Collision Warning,5
61578,Harsh Braking,5
61578,Harsh Braking,3
61578,Harsh Acceleration,3
61578,Harsh Braking,3
61578,Harsh Braking,4
61578,Harsh Braking,6
61578,Harsh Braking,5
61578,Forward Collision Warning,6
61578,Forward Collision Warning,11
61578,Harsh Braking,3
61578,Harsh Braking,4
63157,Harsh Braking,3
63157,Pedestrian Collision Alert,6
63157,Harsh Braking,3
63157,Harsh Acceleration,2
63157,Harsh Acceleration,4
63157,Harsh Braking,3
63157,Forward Collision Warning,7
63157,Harsh Acceleration,3
63157,Harsh Braking,5
63157,Harsh Braking,5
63157,Harsh Braking,3
63157,Harsh Acceleration,5
63157,Harsh Braking,4
63157,Harsh Braking,5
63157,Harsh Braking,4
63157,Harsh Acceleration,4
63157,Harsh Braking,4
63157,Sharp Cornering,6
63157,Forward Collision Warning,9
63157,Harsh Acceleration,5
63157,Harsh Braking,3
63157,Harsh Braking,4
63157,Harsh Acceleration,2
63157,Harsh Braking,4
63157,Harsh Braking,4
63157,Harsh Braking,4
63157,Harsh Acceleration,5
63157,Harsh Braking,3
63157,Harsh Braking,4
63675,Yawn,8
63675,Yawn,11
63675,Harsh Braking,3
63675,Harsh Braking,3
63816,Harsh Braking,3
63816,Harsh Braking,3
63816,Harsh Braking,3
63816,Harsh Braking,5
63816,Harsh Braking,4
63816,Harsh Braking,6
63816,Forward Collision Warning,13
63816,Harsh Acceleration,4
63816,Harsh Braking,3
63816,Forward Collision Warning,13
63816,Harsh Braking,3
63816,Pedestrian Collision Alert,12
63816,Harsh Braking,4
63816,Forward Collision Warning,13
64032,Harsh Braking,3
64032,Harsh Acceleration,3
64032,Harsh Braking,3
64032,Harsh Braking,4
64035,Forward Collision Warning,6
64040,Harsh Braking,5
64040,Harsh Braking,5
64040,Harsh Acceleration,4
64040,Sharp Cornering,4
64040,Harsh Acceleration,5
64040,Harsh Braking,5
64040,Sharp Cornering,5
64040,Harsh Braking,2
64040,Harsh Braking,3
64040,Harsh Acceleration,2
64040,Harsh Braking,3
64040,Forward Collision Warning,7
64040,Sharp Cornering,4
64040,Harsh Braking,5
64040,Harsh Acceleration,3
64040,Forward Collision Warning,9
64040,Harsh Braking,5
64040,Harsh Braking,4
64040,Harsh Braking,3
64040,Pedestrian Collision Alert,6
64040,Harsh Braking,3
64040,Harsh Acceleration,3
64040,Harsh Braking,4
64040,Forward Collision Warning,5
64040,Harsh Braking,3
64040,Harsh Braking,4
64040,Harsh Acceleration,4
64040,Forward Collision Warning,7
64040,Harsh Acceleration,3
64040,Harsh Braking,5
64040,Harsh Braking,5
66079,Harsh Braking,4
66120,Forward Collision Warning,6
66120,Forward Collision Warning,6
66120,Forward Collision Warning,5
66120,Fatigue Alert,7
66120,Forward Collision Warning,8
66120,Harsh Braking,2
66120,Forward Collision Warning,8
66120,Forward Collision Warning,7
66120,Harsh Braking,3
66120,Harsh Braking,4
66120,Forward Collision Warning,5
66120,Harsh Braking,6
66120,Harsh Braking,3
66120,Forward Collision Warning,10
66120,Harsh Braking,5
66120,Forward Collision Warning,6
66120,Harsh Braking,3
66120,Harsh Braking,5
66120,Forward Collision Warning,7
66120,Forward Collision Warning,6
66120,Forward Collision Warning,6
