Driver,Operation line,Alarm type,speed(km/h),Alarm start time,Alarm end time,Alarm duration,StartDate,MonthYear,WeekYear
34112.0,61,Harsh Braking,19,2024-03-05 23:57:05,2024-03-05 23:57:08,3,2024-03-05,03-2024,10-2024
21811.0,61,Forward Collision Warning,42,2024-03-05 23:57:03,2024-03-05 23:57:10,7,2024-03-05,03-2024,10-2024
21113.0,962,Forward Collision Warning,32,2024-03-05 23:57:03,2024-03-05 23:57:10,7,2024-03-05,03-2024,10-2024
35058.0,75,Harsh Braking,16,2024-03-05 23:57:03,2024-03-05 23:57:07,4,2024-03-05,03-2024,10-2024
34112.0,61,Forward Collision Warning,36,2024-03-05 23:57:02,2024-03-05 23:57:09,7,2024-03-05,03-2024,10-2024
18271.0,,Harsh Braking,14,2024-03-05 23:57:01,2024-03-05 23:57:05,4,2024-03-05,03-2024,10-2024
23889.0,302,Harsh Braking,2,2024-03-05 23:57:00,2024-03-05 23:57:03,3,2024-03-05,03-2024,10-2024
19420.0,979,Forward Collision Warning,26,2024-03-05 23:57:00,2024-03-05 23:57:05,5,2024-03-05,03-2024,10-2024
31829.0,961,Harsh Braking,0,2024-03-05 23:56:57,2024-03-05 23:57:00,3,2024-03-05,03-2024,10-2024
15125.0,75,Harsh Braking,26,2024-03-05 23:56:56,2024-03-05 23:57:03,7,2024-03-05,03-2024,10-2024
12341.0,75,Forward Collision Warning,22,2024-03-05 23:56:56,2024-03-05 23:57:03,7,2024-03-05,03-2024,10-2024
31829.0,961,Forward Collision Warning,24,2024-03-05 23:56:51,2024-03-05 23:57:00,9,2024-03-05,03-2024,10-2024
20246.0,67,Forward Collision Warning,23,2024-03-05 23:56:50,2024-03-05 23:56:56,6,2024-03-05,03-2024,10-2024
24214.0,903,Harsh Braking,18,2024-03-05 23:56:49,2024-03-05 23:56:54,5,2024-03-05,03-2024,10-2024
16413.0,991,Harsh Braking,2,2024-03-05 23:56:47,2024-03-05 23:56:52,5,2024-03-05,03-2024,10-2024
18977.0,983,Harsh Braking,31,2024-03-05 23:56:46,2024-03-05 23:56:50,4,2024-03-05,03-2024,10-2024
31831.0,188,Harsh Acceleration,39,2024-03-05 23:56:45,2024-03-05 23:56:48,3,2024-03-05,03-2024,10-2024
17860.0,110,Fatigue Alert,52,2024-03-05 23:56:45,2024-03-05 23:56:53,8,2024-03-05,03-2024,10-2024
19873.0,61,Forward Collision Warning,29,2024-03-05 23:56:45,2024-03-05 23:56:50,5,2024-03-05,03-2024,10-2024
23555.0,190,Harsh Braking,0,2024-03-05 23:56:44,2024-03-05 23:56:47,3,2024-03-05,03-2024,10-2024
22440.0,,Harsh Braking,21,2024-03-05 23:56:42,2024-03-05 23:56:47,5,2024-03-05,03-2024,10-2024
16413.0,991,Forward Collision Warning,21,2024-03-05 23:56:42,2024-03-05 23:56:49,7,2024-03-05,03-2024,10-2024
23555.0,190,Forward Collision Warning,23,2024-03-05 23:56:40,2024-03-05 23:56:46,6,2024-03-05,03-2024,10-2024
21338.0,911,Harsh Braking,21,2024-03-05 23:56:39,2024-03-05 23:56:43,4,2024-03-05,03-2024,10-2024
21338.0,911,Forward Collision Warning,21,2024-03-05 23:56:39,2024-03-05 23:56:45,6,2024-03-05,03-2024,10-2024
23953.0,178,Harsh Braking,27,2024-03-05 23:56:38,2024-03-05 23:56:45,7,2024-03-05,03-2024,10-2024
17860.0,110,Fatigue Alert,53,2024-03-05 23:56:37,2024-03-05 23:56:46,9,2024-03-05,03-2024,10-2024
35452.0,911,Harsh Braking,8,2024-03-05 23:56:37,2024-03-05 23:56:42,5,2024-03-05,03-2024,10-2024
23766.0,,Harsh Braking,39,2024-03-05 23:56:37,2024-03-05 23:56:40,3,2024-03-05,03-2024,10-2024
21996.0,61,Forward Collision Warning,27,2024-03-05 23:56:37,2024-03-05 23:56:41,4,2024-03-05,03-2024,10-2024
23555.0,190,Sharp Cornering,29,2024-03-05 23:56:34,2024-03-05 23:56:37,3,2024-03-05,03-2024,10-2024
15575.0,190,Yawn,49,2024-03-05 23:56:34,2024-03-05 23:56:45,11,2024-03-05,03-2024,10-2024
31749.0,991,Harsh Acceleration,48,2024-03-05 23:56:34,2024-03-05 23:56:36,2,2024-03-05,03-2024,10-2024
20730.0,67,Harsh Acceleration,32,2024-03-05 23:56:34,2024-03-05 23:56:38,4,2024-03-05,03-2024,10-2024
22825.0,913,Forward Collision Warning,22,2024-03-05 23:56:34,2024-03-05 23:56:39,5,2024-03-05,03-2024,10-2024
15125.0,75,Harsh Braking,55,2024-03-05 23:56:33,2024-03-05 23:56:37,4,2024-03-05,03-2024,10-2024
35452.0,911,Forward Collision Warning,33,2024-03-05 23:56:33,2024-03-05 23:56:40,7,2024-03-05,03-2024,10-2024
31829.0,961,Harsh Braking,4,2024-03-05 23:56:32,2024-03-05 23:56:36,4,2024-03-05,03-2024,10-2024
26754.0,,Headway Monitoring Alert,55,2024-03-05 23:56:32,2024-03-05 23:56:36,4,2024-03-05,03-2024,10-2024
22953.0,960,Harsh Braking,13,2024-03-05 23:56:31,2024-03-05 23:56:34,3,2024-03-05,03-2024,10-2024
21119.0,961,Forward Collision Warning,26,2024-03-05 23:56:30,2024-03-05 23:56:35,5,2024-03-05,03-2024,10-2024
31829.0,961,Harsh Braking,23,2024-03-05 23:56:29,2024-03-05 23:56:31,2,2024-03-05,03-2024,10-2024
12362.0,180,Forward Collision Warning,35,2024-03-05 23:56:29,2024-03-05 23:56:33,4,2024-03-05,03-2024,10-2024
73818.0,67,Harsh Braking,0,2024-03-05 23:56:29,2024-03-05 23:56:32,3,2024-03-05,03-2024,10-2024
31831.0,188,Harsh Braking,8,2024-03-05 23:56:28,2024-03-05 23:56:33,5,2024-03-05,03-2024,10-2024
17860.0,110,Fatigue Alert,55,2024-03-05 23:56:28,2024-03-05 23:56:36,8,2024-03-05,03-2024,10-2024
26754.0,,Harsh Acceleration,41,2024-03-05 23:56:27,2024-03-05 23:56:30,3,2024-03-05,03-2024,10-2024
24462.0,912B,Harsh Braking,5,2024-03-05 23:56:27,2024-03-05 23:56:32,5,2024-03-05,03-2024,10-2024
34488.0,904,Harsh Braking,14,2024-03-05 23:56:26,2024-03-05 23:56:30,4,2024-03-05,03-2024,10-2024
22550.0,,Harsh Braking,2,2024-03-05 23:56:26,2024-03-05 23:56:31,5,2024-03-05,03-2024,10-2024
22953.0,960,Harsh Braking,33,2024-03-05 23:56:25,2024-03-05 23:56:30,5,2024-03-05,03-2024,10-2024
35058.0,75,Harsh Braking,13,2024-03-05 23:56:25,2024-03-05 23:56:29,4,2024-03-05,03-2024,10-2024
14410.0,178,Yawn,34,2024-03-05 23:56:23,2024-03-05 23:56:31,8,2024-03-05,03-2024,10-2024
21811.0,61,Forward Collision Warning,21,2024-03-05 23:56:23,2024-03-05 23:56:30,7,2024-03-05,03-2024,10-2024
24462.0,912B,Forward Collision Warning,32,2024-03-05 23:56:23,2024-03-05 23:56:30,7,2024-03-05,03-2024,10-2024
22760.0,180,Harsh Braking,18,2024-03-05 23:56:21,2024-03-05 23:56:24,3,2024-03-05,03-2024,10-2024
19610.0,960,Forward Collision Warning,25,2024-03-05 23:56:21,2024-03-05 23:56:29,8,2024-03-05,03-2024,10-2024
20480.0,,Forward Collision Warning,21,2024-03-05 23:56:21,2024-03-05 23:56:27,6,2024-03-05,03-2024,10-2024
28253.0,110,Harsh Acceleration,57,2024-03-05 23:56:20,2024-03-05 23:56:25,5,2024-03-05,03-2024,10-2024
32623.0,178,Harsh Braking,12,2024-03-05 23:56:20,2024-03-05 23:56:25,5,2024-03-05,03-2024,10-2024
17709.0,67,Harsh Braking,33,2024-03-05 23:56:18,2024-03-05 23:56:21,3,2024-03-05,03-2024,10-2024
20730.0,67,Harsh Braking,25,2024-03-05 23:56:15,2024-03-05 23:56:19,4,2024-03-05,03-2024,10-2024
30061.0,176,Harsh Braking,14,2024-03-05 23:56:14,2024-03-05 23:56:18,4,2024-03-05,03-2024,10-2024
31749.0,991,Harsh Braking,26,2024-03-05 23:56:13,2024-03-05 23:56:16,3,2024-03-05,03-2024,10-2024
34482.0,979,Harsh Braking,14,2024-03-05 23:56:12,2024-03-05 23:56:15,3,2024-03-05,03-2024,10-2024
20135.0,985,Sharp Cornering,32,2024-03-05 23:56:11,2024-03-05 23:56:14,3,2024-03-05,03-2024,10-2024
11689.0,180,Forward Collision Warning,27,2024-03-05 23:56:10,2024-03-05 23:56:13,3,2024-03-05,03-2024,10-2024
26754.0,,Harsh Braking,7,2024-03-05 23:56:09,2024-03-05 23:56:11,2,2024-03-05,03-2024,10-2024
34580.0,,Fatigue Alert,59,2024-03-05 23:56:07,2024-03-05 23:56:14,7,2024-03-05,03-2024,10-2024
14410.0,178,Forward Collision Warning,34,2024-03-05 23:56:07,2024-03-05 23:56:15,8,2024-03-05,03-2024,10-2024
31962.0,,Forward Collision Warning,20,2024-03-05 23:56:07,2024-03-05 23:56:14,7,2024-03-05,03-2024,10-2024
22057.0,960,Harsh Braking,8,2024-03-05 23:56:07,2024-03-05 23:56:10,3,2024-03-05,03-2024,10-2024
17860.0,110,Fatigue Alert,59,2024-03-05 23:56:06,2024-03-05 23:56:14,8,2024-03-05,03-2024,10-2024
22444.0,61,Harsh Braking,8,2024-03-05 23:56:06,2024-03-05 23:56:10,4,2024-03-05,03-2024,10-2024
34580.0,,Yawn,59,2024-03-05 23:56:05,2024-03-05 23:56:15,10,2024-03-05,03-2024,10-2024
22169.0,61,Yawn,27,2024-03-05 23:56:05,2024-03-05 23:56:14,9,2024-03-05,03-2024,10-2024
20083.0,960,Harsh Braking,9,2024-03-05 23:56:05,2024-03-05 23:56:07,2,2024-03-05,03-2024,10-2024
23319.0,176,Fatigue Alert,25,2024-03-05 23:56:04,2024-03-05 23:56:12,8,2024-03-05,03-2024,10-2024
18773.0,,Harsh Braking,19,2024-03-05 23:56:04,2024-03-05 23:56:07,3,2024-03-05,03-2024,10-2024
26754.0,,Forward Collision Warning,30,2024-03-05 23:56:02,2024-03-05 23:56:11,9,2024-03-05,03-2024,10-2024
31829.0,961,Harsh Braking,14,2024-03-05 23:56:01,2024-03-05 23:56:05,4,2024-03-05,03-2024,10-2024
17860.0,110,Fatigue Alert,59,2024-03-05 23:55:58,2024-03-05 23:56:05,7,2024-03-05,03-2024,10-2024
31671.0,962,Harsh Braking,12,2024-03-05 23:55:56,2024-03-05 23:56:00,4,2024-03-05,03-2024,10-2024
34752.0,,Harsh Braking,24,2024-03-05 23:55:55,2024-03-05 23:55:58,3,2024-03-05,03-2024,10-2024
11689.0,180,Harsh Braking,42,2024-03-05 23:55:55,2024-03-05 23:56:00,5,2024-03-05,03-2024,10-2024
23953.0,178,Harsh Braking,17,2024-03-05 23:55:53,2024-03-05 23:55:58,5,2024-03-05,03-2024,10-2024
22825.0,913,Harsh Braking,13,2024-03-05 23:55:53,2024-03-05 23:55:57,4,2024-03-05,03-2024,10-2024
15562.0,961,Harsh Braking,3,2024-03-05 23:55:51,2024-03-05 23:55:53,2,2024-03-05,03-2024,10-2024
18957.0,950,Forward Collision Warning,20,2024-03-05 23:55:50,2024-03-05 23:55:56,6,2024-03-05,03-2024,10-2024
17860.0,110,Fatigue Alert,56,2024-03-05 23:55:50,2024-03-05 23:55:58,8,2024-03-05,03-2024,10-2024
12263.0,972M,Yawn,58,2024-03-05 23:55:48,2024-03-05 23:55:55,7,2024-03-05,03-2024,10-2024
20083.0,960,Sharp Cornering,37,2024-03-05 23:55:48,2024-03-05 23:55:51,3,2024-03-05,03-2024,10-2024
19036.0,176,Yawn,35,2024-03-05 23:55:48,2024-03-05 23:55:56,8,2024-03-05,03-2024,10-2024
21996.0,61,Harsh Braking,16,2024-03-05 23:55:47,2024-03-05 23:55:51,4,2024-03-05,03-2024,10-2024
19420.0,979,Harsh Braking,14,2024-03-05 23:55:46,2024-03-05 23:55:51,5,2024-03-05,03-2024,10-2024
72094.0,972,Harsh Braking,9,2024-03-05 23:55:43,2024-03-05 23:55:47,4,2024-03-05,03-2024,10-2024
12362.0,180,Forward Collision Warning,28,2024-03-05 23:55:43,2024-03-05 23:55:46,3,2024-03-05,03-2024,10-2024
15562.0,961,Harsh Braking,45,2024-03-05 23:55:43,2024-03-05 23:55:50,7,2024-03-05,03-2024,10-2024
20847.0,61,Harsh Braking,15,2024-03-05 23:55:41,2024-03-05 23:55:46,5,2024-03-05,03-2024,10-2024
17860.0,110,Fatigue Alert,56,2024-03-05 23:55:41,2024-03-05 23:55:48,7,2024-03-05,03-2024,10-2024
67500.0,302,Forward Collision Warning,22,2024-03-05 23:55:41,2024-03-05 23:55:43,2,2024-03-05,03-2024,10-2024
12341.0,75,Harsh Braking,30,2024-03-05 23:55:40,2024-03-05 23:55:47,7,2024-03-05,03-2024,10-2024
34248.0,67,Harsh Braking,21,2024-03-05 23:55:40,2024-03-05 23:55:44,4,2024-03-05,03-2024,10-2024
72094.0,972,Forward Collision Warning,25,2024-03-05 23:55:40,2024-03-05 23:55:46,6,2024-03-05,03-2024,10-2024
14758.0,176,Harsh Acceleration,29,2024-03-05 23:55:40,2024-03-05 23:55:43,3,2024-03-05,03-2024,10-2024
19420.0,979,Harsh Braking,27,2024-03-05 23:55:39,2024-03-05 23:55:42,3,2024-03-05,03-2024,10-2024
19420.0,979,Forward Collision Warning,27,2024-03-05 23:55:37,2024-03-05 23:55:44,7,2024-03-05,03-2024,10-2024
21328.0,,Forward Collision Warning,22,2024-03-05 23:55:36,2024-03-05 23:55:42,6,2024-03-05,03-2024,10-2024
26928.0,,Harsh Braking,14,2024-03-05 23:55:36,2024-03-05 23:55:41,5,2024-03-05,03-2024,10-2024
21660.0,913,Forward Collision Warning,22,2024-03-05 23:55:36,2024-03-05 23:55:37,1,2024-03-05,03-2024,10-2024
21660.0,913,Harsh Braking,22,2024-03-05 23:55:35,2024-03-05 23:55:38,3,2024-03-05,03-2024,10-2024
34784.0,911,Harsh Braking,26,2024-03-05 23:55:33,2024-03-05 23:55:39,6,2024-03-05,03-2024,10-2024
34039.0,187,Harsh Braking,11,2024-03-05 23:55:33,2024-03-05 23:55:36,3,2024-03-05,03-2024,10-2024
15125.0,75,Harsh Braking,31,2024-03-05 23:55:32,2024-03-05 23:55:36,4,2024-03-05,03-2024,10-2024
35193.0,901,Pedestrian Collision Alert,20,2024-03-05 23:55:31,2024-03-05 23:55:36,5,2024-03-05,03-2024,10-2024
35016.0,976,Forward Collision Warning,48,2024-03-05 23:55:31,2024-03-05 23:55:36,5,2024-03-05,03-2024,10-2024
17688.0,962,Sharp Cornering,40,2024-03-05 23:55:31,2024-03-05 23:55:35,4,2024-03-05,03-2024,10-2024
21660.0,913,Forward Collision Warning,49,2024-03-05 23:55:31,2024-03-05 23:55:35,4,2024-03-05,03-2024,10-2024
14410.0,178,Harsh Braking,20,2024-03-05 23:55:30,2024-03-05 23:55:33,3,2024-03-05,03-2024,10-2024
74090.0,962,Harsh Acceleration,37,2024-03-05 23:55:30,2024-03-05 23:55:33,3,2024-03-05,03-2024,10-2024
67500.0,302,Harsh Braking,18,2024-03-05 23:55:30,2024-03-05 23:55:33,3,2024-03-05,03-2024,10-2024
24545.0,300,Sharp Cornering,36,2024-03-05 23:55:29,2024-03-05 23:55:32,3,2024-03-05,03-2024,10-2024
74634.0,67,Harsh Braking,13,2024-03-05 23:55:29,2024-03-05 23:55:32,3,2024-03-05,03-2024,10-2024
24319.0,,Harsh Braking,11,2024-03-05 23:55:26,2024-03-05 23:55:29,3,2024-03-05,03-2024,10-2024
20712.0,190,Harsh Acceleration,52,2024-03-05 23:55:26,2024-03-05 23:55:31,5,2024-03-05,03-2024,10-2024
12341.0,75,Harsh Acceleration,31,2024-03-05 23:55:26,2024-03-05 23:55:29,3,2024-03-05,03-2024,10-2024
23766.0,,Sharp Cornering,34,2024-03-05 23:55:25,2024-03-05 23:55:27,2,2024-03-05,03-2024,10-2024
12056.0,190,Harsh Braking,0,2024-03-05 23:55:25,2024-03-05 23:55:28,3,2024-03-05,03-2024,10-2024
14758.0,176,Harsh Braking,4,2024-03-05 23:55:23,2024-03-05 23:55:28,5,2024-03-05,03-2024,10-2024
34881.0,913,Harsh Braking,18,2024-03-05 23:55:23,2024-03-05 23:55:26,3,2024-03-05,03-2024,10-2024
67500.0,302,Harsh Braking,44,2024-03-05 23:55:23,2024-03-05 23:55:27,4,2024-03-05,03-2024,10-2024
16890.0,301,Harsh Braking,36,2024-03-05 23:55:22,2024-03-05 23:55:27,5,2024-03-05,03-2024,10-2024
19931.0,61,Harsh Braking,2,2024-03-05 23:55:20,2024-03-05 23:55:23,3,2024-03-05,03-2024,10-2024
18957.0,950,Forward Collision Warning,21,2024-03-05 23:55:19,2024-03-05 23:55:24,5,2024-03-05,03-2024,10-2024
12362.0,180,Harsh Braking,3,2024-03-05 23:55:18,2024-03-05 23:55:22,4,2024-03-05,03-2024,10-2024
15562.0,961,Sharp Cornering,45,2024-03-05 23:55:18,2024-03-05 23:55:23,5,2024-03-05,03-2024,10-2024
28253.0,110,Harsh Acceleration,57,2024-03-05 23:55:18,2024-03-05 23:55:22,4,2024-03-05,03-2024,10-2024
17860.0,110,Fatigue Alert,57,2024-03-05 23:55:17,2024-03-05 23:55:25,8,2024-03-05,03-2024,10-2024
35161.0,300,Harsh Braking,21,2024-03-05 23:55:15,2024-03-05 23:55:20,5,2024-03-05,03-2024,10-2024
73748.0,913,Harsh Braking,17,2024-03-05 23:55:12,2024-03-05 23:55:16,4,2024-03-05,03-2024,10-2024
20712.0,190,Harsh Braking,39,2024-03-05 23:55:11,2024-03-05 23:55:14,3,2024-03-05,03-2024,10-2024
35313.0,178,Harsh Braking,11,2024-03-05 23:55:11,2024-03-05 23:55:14,3,2024-03-05,03-2024,10-2024
28453.0,110,Forward Collision Warning,37,2024-03-05 23:55:10,2024-03-05 23:55:17,7,2024-03-05,03-2024,10-2024
34039.0,187,Harsh Braking,11,2024-03-05 23:55:08,2024-03-05 23:55:14,6,2024-03-05,03-2024,10-2024
34261.0,912B,Harsh Acceleration,23,2024-03-05 23:55:08,2024-03-05 23:55:11,3,2024-03-05,03-2024,10-2024
23889.0,302,Harsh Braking,20,2024-03-05 23:55:08,2024-03-05 23:55:12,4,2024-03-05,03-2024,10-2024
24319.0,,Harsh Braking,37,2024-03-05 23:55:07,2024-03-05 23:55:10,3,2024-03-05,03-2024,10-2024
35636.0,307,Harsh Braking,18,2024-03-05 23:55:07,2024-03-05 23:55:11,4,2024-03-05,03-2024,10-2024
21660.0,913,Harsh Acceleration,19,2024-03-05 23:55:06,2024-03-05 23:55:11,5,2024-03-05,03-2024,10-2024
28873.0,970,Harsh Braking,22,2024-03-05 23:55:05,2024-03-05 23:55:10,5,2024-03-05,03-2024,10-2024
21338.0,911,Harsh Braking,4,2024-03-05 23:55:03,2024-03-05 23:55:07,4,2024-03-05,03-2024,10-2024
20135.0,985,Harsh Braking,23,2024-03-05 23:55:03,2024-03-05 23:55:06,3,2024-03-05,03-2024,10-2024
31831.0,188,Harsh Braking,10,2024-03-05 23:55:02,2024-03-05 23:55:04,2,2024-03-05,03-2024,10-2024
11182.0,,Harsh Braking,30,2024-03-05 23:55:02,2024-03-05 23:55:07,5,2024-03-05,03-2024,10-2024
10055.0,903,Harsh Braking,12,2024-03-05 23:54:58,2024-03-05 23:55:01,3,2024-03-05,03-2024,10-2024
17432.0,960,Harsh Braking,7,2024-03-05 23:54:58,2024-03-05 23:55:02,4,2024-03-05,03-2024,10-2024
16413.0,991,Forward Collision Warning,21,2024-03-05 23:54:57,2024-03-05 23:55:03,6,2024-03-05,03-2024,10-2024
18959.0,187,Harsh Braking,8,2024-03-05 23:54:54,2024-03-05 23:54:58,4,2024-03-05,03-2024,10-2024
14758.0,176,Harsh Braking,20,2024-03-05 23:54:54,2024-03-05 23:54:59,5,2024-03-05,03-2024,10-2024
34248.0,67,Harsh Braking,14,2024-03-05 23:54:53,2024-03-05 23:54:56,3,2024-03-05,03-2024,10-2024
36091.0,67,Harsh Braking,12,2024-03-05 23:54:52,2024-03-05 23:54:55,3,2024-03-05,03-2024,10-2024
24319.0,,Harsh Braking,37,2024-03-05 23:54:51,2024-03-05 23:54:56,5,2024-03-05,03-2024,10-2024
20471.0,172,Harsh Acceleration,59,2024-03-05 23:54:50,2024-03-05 23:54:54,4,2024-03-05,03-2024,10-2024
71949.0,911,Harsh Braking,12,2024-03-05 23:54:49,2024-03-05 23:54:52,3,2024-03-05,03-2024,10-2024
35058.0,75,Harsh Braking,16,2024-03-05 23:54:49,2024-03-05 23:54:52,3,2024-03-05,03-2024,10-2024
36501.0,178,Harsh Braking,42,2024-03-05 23:54:49,2024-03-05 23:54:52,3,2024-03-05,03-2024,10-2024
20494.0,187,Harsh Braking,27,2024-03-05 23:54:49,2024-03-05 23:54:51,2,2024-03-05,03-2024,10-2024
22825.0,913,Harsh Braking,12,2024-03-05 23:54:48,2024-03-05 23:54:53,5,2024-03-05,03-2024,10-2024
34580.0,,Fatigue Alert,60,2024-03-05 23:54:45,2024-03-05 23:54:52,7,2024-03-05,03-2024,10-2024
35636.0,307,Harsh Braking,21,2024-03-05 23:54:45,2024-03-05 23:54:49,4,2024-03-05,03-2024,10-2024
26928.0,,Yawn,59,2024-03-05 23:54:44,2024-03-05 23:54:53,9,2024-03-05,03-2024,10-2024
73818.0,67,Harsh Braking,3,2024-03-05 23:54:43,2024-03-05 23:54:46,3,2024-03-05,03-2024,10-2024
61578.0,190,Harsh Braking,11,2024-03-05 23:54:42,2024-03-05 23:54:47,5,2024-03-05,03-2024,10-2024
27206.0,985,Harsh Braking,13,2024-03-05 23:54:42,2024-03-05 23:54:44,2,2024-03-05,03-2024,10-2024
20939.0,190,Harsh Braking,14,2024-03-05 23:54:41,2024-03-05 23:54:44,3,2024-03-05,03-2024,10-2024
15125.0,75,Harsh Braking,11,2024-03-05 23:54:41,2024-03-05 23:54:45,4,2024-03-05,03-2024,10-2024
30359.0,,Harsh Braking,24,2024-03-05 23:54:40,2024-03-05 23:54:45,5,2024-03-05,03-2024,10-2024
15125.0,75,Forward Collision Warning,24,2024-03-05 23:54:38,2024-03-05 23:54:44,6,2024-03-05,03-2024,10-2024
22550.0,,Harsh Acceleration,47,2024-03-05 23:54:38,2024-03-05 23:54:42,4,2024-03-05,03-2024,10-2024
31671.0,962,Harsh Braking,22,2024-03-05 23:54:38,2024-03-05 23:54:41,3,2024-03-05,03-2024,10-2024
15259.0,190,Harsh Braking,9,2024-03-05 23:54:38,2024-03-05 23:54:42,4,2024-03-05,03-2024,10-2024
35016.0,976,Harsh Braking,7,2024-03-05 23:54:37,2024-03-05 23:54:41,4,2024-03-05,03-2024,10-2024
34482.0,979,Harsh Braking,10,2024-03-05 23:54:37,2024-03-05 23:54:40,3,2024-03-05,03-2024,10-2024
34580.0,,Fatigue Alert,59,2024-03-05 23:54:36,2024-03-05 23:54:43,7,2024-03-05,03-2024,10-2024
30359.0,,Headway Monitoring Alert,41,2024-03-05 23:54:36,2024-03-05 23:54:40,4,2024-03-05,03-2024,10-2024
34784.0,911,Harsh Braking,30,2024-03-05 23:54:35,2024-03-05 23:54:40,5,2024-03-05,03-2024,10-2024
19337.0,176,Harsh Braking,0,2024-03-05 23:54:34,2024-03-05 23:54:39,5,2024-03-05,03-2024,10-2024
12362.0,180,Harsh Braking,4,2024-03-05 23:54:33,2024-03-05 23:54:36,3,2024-03-05,03-2024,10-2024
34488.0,904,Harsh Braking,21,2024-03-05 23:54:31,2024-03-05 23:54:35,4,2024-03-05,03-2024,10-2024
35016.0,976,Forward Collision Warning,36,2024-03-05 23:54:31,2024-03-05 23:54:41,10,2024-03-05,03-2024,10-2024
17432.0,960,Harsh Braking,14,2024-03-05 23:54:31,2024-03-05 23:54:36,5,2024-03-05,03-2024,10-2024
23953.0,178,Harsh Braking,2,2024-03-05 23:54:29,2024-03-05 23:54:31,2,2024-03-05,03-2024,10-2024
36091.0,67,Harsh Braking,30,2024-03-05 23:54:28,2024-03-05 23:54:31,3,2024-03-05,03-2024,10-2024
20246.0,67,Forward Collision Warning,25,2024-03-05 23:54:28,2024-03-05 23:54:38,10,2024-03-05,03-2024,10-2024
18689.0,972,Harsh Braking,6,2024-03-05 23:54:25,2024-03-05 23:54:27,2,2024-03-05,03-2024,10-2024
24023.0,190,Harsh Braking,32,2024-03-05 23:54:25,2024-03-05 23:54:29,4,2024-03-05,03-2024,10-2024
19873.0,61,Forward Collision Warning,21,2024-03-05 23:54:23,2024-03-05 23:54:28,5,2024-03-05,03-2024,10-2024
34489.0,912B,Harsh Braking,34,2024-03-05 23:54:22,2024-03-05 23:54:29,7,2024-03-05,03-2024,10-2024
10914.0,901M,Harsh Acceleration,28,2024-03-05 23:54:22,2024-03-05 23:54:27,5,2024-03-05,03-2024,10-2024
18271.0,,Harsh Braking,26,2024-03-05 23:54:21,2024-03-05 23:54:24,3,2024-03-05,03-2024,10-2024
14649.0,972M,Harsh Braking,7,2024-03-05 23:54:18,2024-03-05 23:54:22,4,2024-03-05,03-2024,10-2024
35449.0,,Yawn,55,2024-03-05 23:54:17,2024-03-05 23:54:25,8,2024-03-05,03-2024,10-2024
29810.0,,Yawn,44,2024-03-05 23:54:15,2024-03-05 23:54:23,8,2024-03-05,03-2024,10-2024
15562.0,961,Harsh Acceleration,47,2024-03-05 23:54:15,2024-03-05 23:54:19,4,2024-03-05,03-2024,10-2024
67500.0,302,Harsh Braking,17,2024-03-05 23:54:12,2024-03-05 23:54:15,3,2024-03-05,03-2024,10-2024
19931.0,61,Forward Collision Warning,20,2024-03-05 23:54:12,2024-03-05 23:54:17,5,2024-03-05,03-2024,10-2024
34641.0,187,Harsh Braking,10,2024-03-05 23:54:11,2024-03-05 23:54:15,4,2024-03-05,03-2024,10-2024
34795.0,75,Harsh Braking,31,2024-03-05 23:54:11,2024-03-05 23:54:16,5,2024-03-05,03-2024,10-2024
17182.0,972,Harsh Braking,10,2024-03-05 23:54:10,2024-03-05 23:54:13,3,2024-03-05,03-2024,10-2024
34484.0,,Yawn,60,2024-03-05 23:54:08,2024-03-05 23:54:17,9,2024-03-05,03-2024,10-2024
20935.0,,Harsh Braking,13,2024-03-05 23:54:08,2024-03-05 23:54:12,4,2024-03-05,03-2024,10-2024
22057.0,960,Harsh Braking,9,2024-03-05 23:54:08,2024-03-05 23:54:10,2,2024-03-05,03-2024,10-2024
35015.0,307,Harsh Braking,13,2024-03-05 23:54:07,2024-03-05 23:54:11,4,2024-03-05,03-2024,10-2024
20146.0,903,Harsh Braking,14,2024-03-05 23:54:07,2024-03-05 23:54:11,4,2024-03-05,03-2024,10-2024
34112.0,61,Harsh Braking,13,2024-03-05 23:54:07,2024-03-05 23:54:11,4,2024-03-05,03-2024,10-2024
21660.0,913,Sharp Cornering,37,2024-03-05 23:54:07,2024-03-05 23:54:12,5,2024-03-05,03-2024,10-2024
72094.0,972,Forward Collision Warning,29,2024-03-05 23:54:06,2024-03-05 23:54:11,5,2024-03-05,03-2024,10-2024
22169.0,61,Yawn,27,2024-03-05 23:54:05,2024-03-05 23:54:13,8,2024-03-05,03-2024,10-2024
34784.0,911,Harsh Braking,21,2024-03-05 23:54:04,2024-03-05 23:54:07,3,2024-03-05,03-2024,10-2024
20480.0,,Harsh Braking,9,2024-03-05 23:54:03,2024-03-05 23:54:06,3,2024-03-05,03-2024,10-2024
21111.0,950,Forward Collision Warning,20,2024-03-05 23:54:02,2024-03-05 23:54:08,6,2024-03-05,03-2024,10-2024
,900,Harsh Braking,13,2024-03-05 23:54:01,2024-03-05 23:54:04,3,2024-03-05,03-2024,10-2024
30359.0,,Forward Collision Warning,45,2024-03-05 23:54:01,2024-03-05 23:54:08,7,2024-03-05,03-2024,10-2024
